 ,Dataset,MAE,RMSE,r2,mape,prediction_step,Day
0,Train,120.44116953253052,179.3162035190975,0.6935730950432111,0.28490664433687785,240,10.0
1,Test,141.8264926523741,216.07969131846252,0.6314559496060113,0.2954951858874259,240,10.0
